label,meeting_date,meeting_no,ministry,topic,news_count,question_type,evidence_score,candidate_score,top_title,question_text
무관,2026-02-24,6,국토교통부,정청래·지방선거·100일,1,대안 요구,1,0.488,"정청래 ""6·3 지방선거 100일…압도적 승리로 내란 세력 심판하겠다""","또 한 가지는, 지금 농촌으로 복귀하려고 해도 산골짜기에 버려지다시피 한 밭도 5만 원부터 심하게는 30만 원씩하고 그러니 농사를 지을 수가 없음. 이것이 전부 부동산값이 비정상적으로 높아져서 생긴 문제임. 정말로 수요가 있어서 경쟁이 치열해 땅값이 오른 경우는 자본주의 시장 경제에서 정상적인 모습인데, 오로지 땅이라는 이유로 시골에 있는 야산 같은 곳도 1만 원짜리가 없다고 함. 이러니까 다시 귀농‧귀촌을 하려고 해도 가서 터를 잡기가 어려움. 부동산 가격을 잡는 것이 근본적인 대책이긴 한데, 농지들에 대한 이런 부분들도 검토를 한번 해 봐야 함. “부동산을 투기나 투자용으로 보유하는 것은 있으나 마나다.” 이런 생각이 들도록 만들지 않으면, 우리 사회의 정상적인 발전이 불가능하니 그런 근본적인 부분도 고민해야 함."
무관,2026-02-24,6,기획재정부,구윤철·부총리·대미투자특별법,1,검토결과 확인,1,0.488,"구윤철 부총리 ""대미투자특별법 제정 통해 통상 불확실성 해소""","지식재산처는 전 세계의 특허 상황을 스크린 할 수 있으니까, 이런 것도 한 번 검토해 보시면 어떨까 싶음. 예를 들어 획기적인 기술인데 사장되고 있는 것들이 사실 많을 것임. 소위 미스매칭 때문에 연결이 안 되거나 또는 대기업 중심으로 연구개발을 하다 보니 개인이 하는 경우는 무시되는 것도 있을 수 있음. 필요하면 기재부나 산업부에서 이런 기술을 살 수 있는지 한번 검토해 보시기 바람."
무관,2026-02-24,6,기획재정부,충북·음성군·1인당,1,검토결과 확인,1,0.488,"음성군, 1인당 GRDP 3년 연속 충북 1위…중부권 대표 경제도시 입지 굳혀","지식재산처는 전 세계의 특허 상황을 스크린 할 수 있으니까, 이런 것도 한 번 검토해 보시면 어떨까 싶음. 예를 들어 획기적인 기술인데 사장되고 있는 것들이 사실 많을 것임. 소위 미스매칭 때문에 연결이 안 되거나 또는 대기업 중심으로 연구개발을 하다 보니 개인이 하는 경우는 무시되는 것도 있을 수 있음. 필요하면 기재부나 산업부에서 이런 기술을 살 수 있는지 한번 검토해 보시기 바람."
무관,2026-02-10,5,행정안전부,2026·민생·북한,1,대안 요구,1,0.488,"[북한 주간브리핑 2026.2.1.~2.7] 민생 강조 속 통제 강화, 유엔 제재 '예...","이번 주말부터 설 명절이 시작됨. 모든 관계 부처는 국민들께서 편안하고 즐겁게 연휴를 보내실 수 있도록 안전대책을 철저하게 수립하고, 위급한 상황에 대비해서 비상 대응체계를 이중 삼중으로 철저하게 점검해 주시기 바람. 특히 최근에 가축전염병이 확산이 돼서 농가의 시름이 크고, 민족 대이동 시기인 만큼 방역 상황이 악화되지 않게 가축방역 기관과 해당 지자체의 역량을 최대한 투입해서 집중해 주시기 바람. 지난 1월은 통계를 작성한 73년 이래 상대습도가 가장 낮은 건조한 날씨였다고 함. 산불 발생 가능성이 훨씬 높고 또 발생하면 진화하기도 어려운 상황임. 앞으로도 이런 상황이 계속될 가능성이 높기 때문에 산불 예방에 더 힘써주시기 바람. 국민 여러분께서도 입산하시거나 산 인근에서 소각 작업을 할 경우에 산불로 이어지지 않도록 각별히 신경 써주시기를 부탁드림. 언제나 말씀드리지만, 국민 안전에 관한 한 지나친 것이 모자람보다 100배 나으니, 철저하게 대비해 주시기를 부탁드림. 웬만하면 "
무관,2026-02-10,5,행정안전부,산불·강훈식·위안부,1,대안 요구,1,0.488,"강훈식 ""위안부·강제동원 부정하는 책이 공공도서 유통…가볍게 볼 수...","이번 주말부터 설 명절이 시작됨. 모든 관계 부처는 국민들께서 편안하고 즐겁게 연휴를 보내실 수 있도록 안전대책을 철저하게 수립하고, 위급한 상황에 대비해서 비상 대응체계를 이중 삼중으로 철저하게 점검해 주시기 바람. 특히 최근에 가축전염병이 확산이 돼서 농가의 시름이 크고, 민족 대이동 시기인 만큼 방역 상황이 악화되지 않게 가축방역 기관과 해당 지자체의 역량을 최대한 투입해서 집중해 주시기 바람. 지난 1월은 통계를 작성한 73년 이래 상대습도가 가장 낮은 건조한 날씨였다고 함. 산불 발생 가능성이 훨씬 높고 또 발생하면 진화하기도 어려운 상황임. 앞으로도 이런 상황이 계속될 가능성이 높기 때문에 산불 예방에 더 힘써주시기 바람. 국민 여러분께서도 입산하시거나 산 인근에서 소각 작업을 할 경우에 산불로 이어지지 않도록 각별히 신경 써주시기를 부탁드림. 언제나 말씀드리지만, 국민 안전에 관한 한 지나친 것이 모자람보다 100배 나으니, 철저하게 대비해 주시기를 부탁드림. 웬만하면 "
무관,2026-02-10,5,행정안전부,산불·조기·행안부,1,대안 요구,1,0.488,"행안부 장관 ""경주 산불 조기 진화에 총력"" 긴급 지시","이번 주말부터 설 명절이 시작됨. 모든 관계 부처는 국민들께서 편안하고 즐겁게 연휴를 보내실 수 있도록 안전대책을 철저하게 수립하고, 위급한 상황에 대비해서 비상 대응체계를 이중 삼중으로 철저하게 점검해 주시기 바람. 특히 최근에 가축전염병이 확산이 돼서 농가의 시름이 크고, 민족 대이동 시기인 만큼 방역 상황이 악화되지 않게 가축방역 기관과 해당 지자체의 역량을 최대한 투입해서 집중해 주시기 바람. 지난 1월은 통계를 작성한 73년 이래 상대습도가 가장 낮은 건조한 날씨였다고 함. 산불 발생 가능성이 훨씬 높고 또 발생하면 진화하기도 어려운 상황임. 앞으로도 이런 상황이 계속될 가능성이 높기 때문에 산불 예방에 더 힘써주시기 바람. 국민 여러분께서도 입산하시거나 산 인근에서 소각 작업을 할 경우에 산불로 이어지지 않도록 각별히 신경 써주시기를 부탁드림. 언제나 말씀드리지만, 국민 안전에 관한 한 지나친 것이 모자람보다 100배 나으니, 철저하게 대비해 주시기를 부탁드림. 웬만하면 "
무관,2026-02-10,5,행정안전부,주호영·부의장은·나라,1,대안 요구,1,0.488,"주호영 ""나라 살리려면 지방에 권한 줘야...TK 차별 안돼""","이번 주말부터 설 명절이 시작됨. 모든 관계 부처는 국민들께서 편안하고 즐겁게 연휴를 보내실 수 있도록 안전대책을 철저하게 수립하고, 위급한 상황에 대비해서 비상 대응체계를 이중 삼중으로 철저하게 점검해 주시기 바람. 특히 최근에 가축전염병이 확산이 돼서 농가의 시름이 크고, 민족 대이동 시기인 만큼 방역 상황이 악화되지 않게 가축방역 기관과 해당 지자체의 역량을 최대한 투입해서 집중해 주시기 바람. 지난 1월은 통계를 작성한 73년 이래 상대습도가 가장 낮은 건조한 날씨였다고 함. 산불 발생 가능성이 훨씬 높고 또 발생하면 진화하기도 어려운 상황임. 앞으로도 이런 상황이 계속될 가능성이 높기 때문에 산불 예방에 더 힘써주시기 바람. 국민 여러분께서도 입산하시거나 산 인근에서 소각 작업을 할 경우에 산불로 이어지지 않도록 각별히 신경 써주시기를 부탁드림. 언제나 말씀드리지만, 국민 안전에 관한 한 지나친 것이 모자람보다 100배 나으니, 철저하게 대비해 주시기를 부탁드림. 웬만하면 "
무관,2026-02-10,5,행정안전부,고양시·21·초고령사회,1,대안 요구,1,0.488,"""초고령사회 대응""…고양시, 시장형 일자리 확대","이번 주말부터 설 명절이 시작됨. 모든 관계 부처는 국민들께서 편안하고 즐겁게 연휴를 보내실 수 있도록 안전대책을 철저하게 수립하고, 위급한 상황에 대비해서 비상 대응체계를 이중 삼중으로 철저하게 점검해 주시기 바람. 특히 최근에 가축전염병이 확산이 돼서 농가의 시름이 크고, 민족 대이동 시기인 만큼 방역 상황이 악화되지 않게 가축방역 기관과 해당 지자체의 역량을 최대한 투입해서 집중해 주시기 바람. 지난 1월은 통계를 작성한 73년 이래 상대습도가 가장 낮은 건조한 날씨였다고 함. 산불 발생 가능성이 훨씬 높고 또 발생하면 진화하기도 어려운 상황임. 앞으로도 이런 상황이 계속될 가능성이 높기 때문에 산불 예방에 더 힘써주시기 바람. 국민 여러분께서도 입산하시거나 산 인근에서 소각 작업을 할 경우에 산불로 이어지지 않도록 각별히 신경 써주시기를 부탁드림. 언제나 말씀드리지만, 국민 안전에 관한 한 지나친 것이 모자람보다 100배 나으니, 철저하게 대비해 주시기를 부탁드림. 웬만하면 "
무관,2026-02-10,5,행정안전부,원강수·김민재·원주시,1,대안 요구,1,0.488,"원강수 원주시장, 김민재 행안부 차관 방문...지역 현안 지원 요청","이번 주말부터 설 명절이 시작됨. 모든 관계 부처는 국민들께서 편안하고 즐겁게 연휴를 보내실 수 있도록 안전대책을 철저하게 수립하고, 위급한 상황에 대비해서 비상 대응체계를 이중 삼중으로 철저하게 점검해 주시기 바람. 특히 최근에 가축전염병이 확산이 돼서 농가의 시름이 크고, 민족 대이동 시기인 만큼 방역 상황이 악화되지 않게 가축방역 기관과 해당 지자체의 역량을 최대한 투입해서 집중해 주시기 바람. 지난 1월은 통계를 작성한 73년 이래 상대습도가 가장 낮은 건조한 날씨였다고 함. 산불 발생 가능성이 훨씬 높고 또 발생하면 진화하기도 어려운 상황임. 앞으로도 이런 상황이 계속될 가능성이 높기 때문에 산불 예방에 더 힘써주시기 바람. 국민 여러분께서도 입산하시거나 산 인근에서 소각 작업을 할 경우에 산불로 이어지지 않도록 각별히 신경 써주시기를 부탁드림. 언제나 말씀드리지만, 국민 안전에 관한 한 지나친 것이 모자람보다 100배 나으니, 철저하게 대비해 주시기를 부탁드림. 웬만하면 "
무관,2026-02-10,5,행정안전부,경남도·부경·행정통합,1,대안 요구,1,0.488,"경남도, 부경 행정통합 '통합 기본법·주민투표' 원칙 재확인","이번 주말부터 설 명절이 시작됨. 모든 관계 부처는 국민들께서 편안하고 즐겁게 연휴를 보내실 수 있도록 안전대책을 철저하게 수립하고, 위급한 상황에 대비해서 비상 대응체계를 이중 삼중으로 철저하게 점검해 주시기 바람. 특히 최근에 가축전염병이 확산이 돼서 농가의 시름이 크고, 민족 대이동 시기인 만큼 방역 상황이 악화되지 않게 가축방역 기관과 해당 지자체의 역량을 최대한 투입해서 집중해 주시기 바람. 지난 1월은 통계를 작성한 73년 이래 상대습도가 가장 낮은 건조한 날씨였다고 함. 산불 발생 가능성이 훨씬 높고 또 발생하면 진화하기도 어려운 상황임. 앞으로도 이런 상황이 계속될 가능성이 높기 때문에 산불 예방에 더 힘써주시기 바람. 국민 여러분께서도 입산하시거나 산 인근에서 소각 작업을 할 경우에 산불로 이어지지 않도록 각별히 신경 써주시기를 부탁드림. 언제나 말씀드리지만, 국민 안전에 관한 한 지나친 것이 모자람보다 100배 나으니, 철저하게 대비해 주시기를 부탁드림. 웬만하면 "
무관,2026-02-03,4,행정안전부,이해찬·윤호중·총리,1,관리 지시,1,0.488,고 이해찬 전 총리 안장식서 허토하는 윤호중 장관,"햇빛 소득이나 바람 소득 사업은 아주 작은 단위로 전국에 산재하는데, 손이 많이 가는 사업일 것임. 행안부와 농식품부에서 속도를 내서 챙겨주시기를 바람. 그리고, 소규모 태양광 발전 사업소 여러 군데를 만드는 것과 대규모 발전 시설을 만드는 경우의 생산 원가, 발전 단가는 어느 정도 차이가 나는지?"
무관,2026-02-03,4,법무부,법무부·블랜치·미국,1,대안 요구,1,0.488,기자 질문받는 블랜치 미국 법무부 부장관,범죄 수익 몰수 추징과 과징금은 병과가 가능한 것인지?
